Campaign Name,Campaign Id,Article Type,Editor Cost,Client Id,Max Word,Company Name,User Name,Cp Cost,Pay By Article,Cp Article Cost,Editor Article Cost,Nofa,Estimate Money,Estimate Total,Assigned Words
New York--NY--US--Hotel Destination,9619,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Las Vegas--NV--US--Hotel Destination,9620,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
London--None--GB--Hotel Destination,9621,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Paris--None--FR--Hotel Destination,9622,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
San Francisco--CA--US--Hotel Destination,9623,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Chicago--IL--US--Hotel Destination,9624,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Honolulu--HI--US--Hotel Destination,9625,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Rome--None--IT--Hotel Destination,9626,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Orlando--FL--US--Hotel Destination,9627,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Miami Beach--FL--US--Hotel Destination,9628,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
San Diego--CA--US--Hotel Destination,9629,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Barcelona--None--ES--Hotel Destination,9630,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Boston--MA--US--Hotel Destination,9631,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Cancun--None--MX--Hotel Destination,9632,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Singapore--None--SG--Hotel Destination,9633,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Dubai--None--AE--Hotel Destination,9634,13,0.010,350,2500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$150,175,2500
Los Angeles--CA--US--Hotel Destination,9635,120,0.010,350,2500,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$500,525,2500
Amsterdam--None--NL--Hotel Destination,9636,121,0.010,350,2500,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$625,650,2500
Daytona Beach Shores--FL--US--Hotel Destination,9637,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
New Orleans--LA--US--Top Hotel Properties,9686,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
New Orleans--LA--US--Hotel Properties,9687,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
New Orleans--LA--US--Flight Destination,9688,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
New Orleans--LA--US--Hotel Destination,9689,119,0.010,350,1250,Hipmunk,Hipmunk,0.150,0,0.000,0.000,1,$187.5,200,1250
New Orleans--LA--US--Near Landmark,9690,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
New Orleans--LA--US--Near Neighborhood,9691,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
New Orleans--LA--US--Near Airport,9692,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
New Orleans--LA--US--Best Of,9693,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Memphis--TN--US--Near Neighborhood,9694,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Memphis--TN--US--Near Landmark,9695,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Memphis--TN--US--Hotel Destination,9696,129,0.010,350,1250,Hipmunk,Hipmunk,0.500,0,0.000,0.000,1,$625,637.5,1250
Memphis--TN--US--Flight Destination,9697,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Memphis--TN--US--Near Airport,9698,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Memphis--TN--US--Best Of,9699,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Arlington--VA--US--Near Neighborhood,9700,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,5,$90,105,1500
Arlington--VA--US--Near Landmark,9701,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Arlington--VA--US--Hotel Destination,9702,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Arlington--VA--US--Flight Destination,9703,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Arlington--VA--US--Best Of,9706,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Myrtle Beach--SC--US--Near Neighborhood,9707,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,5,$90,105,1500
Myrtle Beach--SC--US--Near Landmark,9708,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Myrtle Beach--SC--US--Flight Destination,9709,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Myrtle Beach--SC--US--Near Airport,9710,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Atlantic City--NJ--US--Near Neighborhood,9712,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,5,$90,105,1500
Atlantic City--NJ--US--Hotel Destination,9714,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Atlantic City--NJ--US--Flight Destination,9715,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Atlantic City--NJ--US--Near Airport,9716,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Lahaina--HI--US--Best Of,9718,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Scottsdale--AZ--US--Near Neighborhood,9719,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,4,$72,84,1200
Lahaina--HI--US--Near Airport,9720,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Scottsdale--AZ--US--Near Landmark,9721,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Scottsdale--AZ--US--Flight Destination,9724,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Lahaina--HI--US--Near Landmark,9725,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Scottsdale--AZ--US--Near Airport,9727,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Lahaina--HI--US--Hotel Properties,9728,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Scottsdale--AZ--US--Best Of,9729,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Lahaina--HI--US--Hotel Destination,9733,119,0.010,350,1250,Hipmunk,Hipmunk,0.150,0,0.000,0.000,1,$187.5,200,1250
Dallas--TX--US--Best Of,9736,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Dallas--TX--US--Near Airport,9737,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Dallas--TX--US--Flight Destination,9738,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Dallas--TX--US--Near Landmark,9739,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Jacksonville--FL--US--Near Landmark,9740,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Dallas--TX--US--Near Neighborhood,9741,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Dallas--TX--US--Top Hotel Properties,9743,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Jacksonville--FL--US--Hotel Destination,9744,127,0.010,350,1250,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$375,387.5,1250
Dallas--TX--US--Hotel Destination,9745,120,0.010,350,1250,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$250,262.5,1250
Jacksonville--FL--US--Flight Destination,9746,127,0.010,350,750,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$225,232.5,750
Jacksonville--FL--US--Near Airport,9747,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Denver--CO--US--Best Of,9749,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Jacksonville--FL--US--Best Of,9750,121,0.010,350,750,Hipmunk,Hipmunk,0.250,0,0.000,0.000,3,$562.5,585,2250
Denver--CO--US--Near Airport,9751,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Denver--CO--US--Flight Destination,9752,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Denver--CO--US--Near Landmark,9753,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Denver--CO--US--Near Neighborhood,9754,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Denver--CO--US--Hotel Properties,9755,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Denver--CO--US--Hotel Destination,9757,120,0.010,350,1250,Hipmunk,Hipmunk,0.200,0,0.000,0.000,1,$250,262.5,1250
Hollywood--CA--US--Best Of,9758,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Hollywood--CA--US--Near Airport,9759,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Hollywood--CA--US--Flight Destination,9760,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Hollywood--CA--US--Hotel Properties,9763,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,9,$0,0,0
Hollywood--CA--US--Top Hotel Properties,9764,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Hollywood--CA--US--Hotel Destination,9766,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Santa Monica--CA--US--Near Airport,9769,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Santa Monica--CA--US--Flight Destination,9770,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Santa Monica--CA--US--Near Landmark,9771,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Santa Monica--CA--US--Hotel Properties,9773,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,11,$0,0,0
Santa Monica--CA--US--Hotel Destination,9775,127,0.010,350,1250,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$375,387.5,1250
Seattle--WA--US--Best Of,9784,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Seattle--WA--US--Near Airport,9785,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Seattle--WA--US--Flight Destination,9786,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Seattle--WA--US--Near Neighborhood,9788,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Seattle--WA--US--Hotel Properties,9789,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Seattle--WA--US--Top Hotel Properties,9790,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Seattle--WA--US--Hotel Destination,9791,127,0.010,350,1250,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$375,387.5,1250
Berlin--Berlin--DE--Best Of,9803,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Berlin--Berlin--DE--Near Airport,9804,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Berlin--Berlin--DE--Flight Destination,9805,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Berlin--Berlin--DE--Near Landmark,9806,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Berlin--Berlin--DE--Near Neighborhood,9807,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Berlin--Berlin--DE--Top Hotel Properties,9809,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Berlin--Berlin--DE--Hotel Destination,9810,127,0.010,350,1250,Hipmunk,Hipmunk,0.300,0,0.000,0.000,1,$375,387.5,1250
Venice--Veneto--IT--Best Of,9811,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,3,$135,157.5,2250
Venice--Veneto--IT--Flight Destination,9813,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Venice--Veneto--IT--Near Landmark,9814,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Venice--Veneto--IT--Near Neighborhood,9815,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Venice--Veneto--IT--Top Hotel Properties,9817,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Tokyo--None--JP--Near Airport,9820,13,0.010,350,500,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$30,35,500
Tokyo--None--JP--Flight Destination,9821,13,0.010,350,750,Hipmunk,Hipmunk,0.060,0,0.000,0.000,1,$45,52.5,750
Tokyo--None--JP--Near Landmark,9822,13,0.010,350,400,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$144,168,2400
Tokyo--None--JP--Near Neighborhood,9823,13,0.010,350,300,Hipmunk,Hipmunk,0.060,0,0.000,0.000,6,$108,126,1800
Tokyo--None--JP--Hotel Properties,9824,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Tokyo--None--JP--Top Hotel Properties,9825,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Tokyo--None--JP--Hotel Destination,9826,121,0.010,350,1250,Hipmunk,Hipmunk,0.250,0,0.000,0.000,1,$312.5,325,1250
Kowloon--None--HK--Top Hotel Properties,9827,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,10,$0,0,0
Kowloon--None--HK--Hotel Properties,9828,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,30,$0,0,0
Kapaa--HI--US--Hotel Destination,9835,126,0.010,350,200,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$8,10,200
Kapaa--HI--US--Flight Destination,9836,126,0.010,350,50,Hipmunk,Hipmunk,0.040,0,0.000,0.000,1,$2,2.5,50
Kapaa--HI--US--Hotel Properties,9837,123,0.010,350,0,Hipmunk,Hipmunk,0.040,0,0.000,0.000,3,$0,0,0
